trip_id,usertype,gender,starttime,stoptime,tripduration,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end,temperature,windchill,dewpoint,humidity,pressure,visibility,wind_speed,precipitation,events,rain,conditions,month
8634,Customer,,2013-06-29 15:36:00,2013-06-29 15:44:00,449,90,Millennium Park,41.8810317,-87.62408432,35.0,76,Lake Shore Dr & Monroe St,41.88105,-87.61697,11.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8635,Customer,,2013-06-29 15:36:00,2013-06-29 16:11:00,2102,90,Millennium Park,41.8810317,-87.62408432,35.0,76,Lake Shore Dr & Monroe St,41.88105,-87.61697,11.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8637,Subscriber,Male,2013-06-29 15:37:00,2013-06-29 16:00:00,1427,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8649,Customer,,2013-06-29 15:38:00,2013-06-29 15:51:00,729,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,279,Halsted St & 35th St,41.830661,-87.647172,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8652,Customer,,2013-06-29 15:40:00,2013-06-29 15:48:00,484,91,Clinton St & Washington Blvd,41.88338,-87.64116999999999,31.0,181,LaSalle St & Illinois St,41.890749,-87.63206,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8653,Customer,,2013-06-29 15:39:00,2013-06-29 16:32:00,3156,51,Clark St & Randolph St,41.88457623,-87.63188991,31.0,51,Clark St & Randolph St,41.88457623,-87.63188991,31.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8655,Customer,,2013-06-29 15:40:00,2013-06-29 16:33:00,3152,21,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,15.0,108,Halsted St & Polk St,41.87184,-87.64664,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8656,Customer,,2013-06-29 15:40:00,2013-06-29 15:46:00,370,19,Loomis St & Taylor St,41.869417,-87.660996,15.0,32,Racine Ave & Congress Pkwy,41.87464,-87.65703,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8658,Customer,,2013-06-29 15:41:00,2013-06-29 16:52:00,4289,90,Millennium Park,41.8810317,-87.62408432,35.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8659,Customer,,2013-06-29 15:41:00,2013-06-29 15:50:00,559,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8660,Customer,,2013-06-29 15:41:00,2013-06-29 15:55:00,847,81,Daley Center Plaza,41.884337,-87.630183,47.0,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8661,Customer,,2013-06-29 15:41:00,2013-06-29 15:56:00,854,81,Daley Center Plaza,41.884337,-87.630183,47.0,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8662,Customer,,2013-06-29 15:42:00,2013-06-29 15:57:00,888,311,Lincoln Ave & Eastwood Ave,41.96583,-87.68651,15.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8663,Customer,,2013-06-29 15:42:00,2013-06-29 15:57:00,876,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8664,Subscriber,Male,2013-06-29 15:43:00,2013-06-29 15:48:00,283,46,Wells St & Walton St,41.89993001,-87.63443007,19.0,31,Franklin St & Chicago Ave,41.89680204,-87.63563839,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8665,Customer,,2013-06-29 15:43:00,2013-06-29 15:57:00,850,341,Adler Planetarium,41.866095,-87.60726700000001,19.0,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8666,Customer,,2013-06-29 15:43:00,2013-06-29 16:13:00,1762,34,Cannon Dr & Fullerton Ave,41.92675599,-87.63442878,15.0,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8667,Customer,,2013-06-29 15:45:00,2013-06-29 15:54:00,581,60,Dayton St & North Ave,41.91057803,-87.64942193,19.0,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8668,Customer,,2013-06-29 15:45:00,2013-06-29 15:55:00,597,60,Dayton St & North Ave,41.91057803,-87.64942193,19.0,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8669,Customer,,2013-06-29 15:46:00,2013-06-29 16:13:00,1617,279,Halsted St & 35th St,41.830661,-87.647172,15.0,45,Michigan Ave & Congress Pkwy,41.8760656,-87.62443336,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8670,Customer,,2013-06-29 15:46:00,2013-06-29 16:18:00,1943,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,17,Wood St & Division St,41.90332,-87.67273,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8671,Customer,,2013-06-29 15:46:00,2013-06-29 16:01:00,880,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0,59,Wabash Ave & Roosevelt Rd,41.867173,-87.62595501,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8672,Customer,,2013-06-29 15:46:00,2013-06-29 16:13:00,1587,340,Clark St & Wrightwood Ave,41.929546,-87.643118,15.0,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8673,Customer,,2013-06-29 15:46:00,2013-06-29 16:18:00,1898,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,17,Wood St & Division St,41.90332,-87.67273,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8674,Customer,,2013-06-29 15:46:00,2013-06-29 16:01:00,881,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0,59,Wabash Ave & Roosevelt Rd,41.867173,-87.62595501,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8675,Customer,,2013-06-29 15:47:00,2013-06-29 16:18:00,1834,61,Wood St & Milwaukee Ave,41.907655,-87.672552,15.0,17,Wood St & Division St,41.90332,-87.67273,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8676,Customer,,2013-06-29 15:47:00,2013-06-29 16:18:00,1826,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,17,Wood St & Division St,41.90332,-87.67273,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8678,Customer,,2013-06-29 15:47:00,2013-06-29 15:56:00,494,32,Racine Ave & Congress Pkwy,41.87464,-87.65703,19.0,66,Clinton St & Lake St,41.88583274,-87.64138231,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8679,Customer,,2013-06-29 15:48:00,2013-06-29 16:18:00,1810,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,17,Wood St & Division St,41.90332,-87.67273,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8681,Subscriber,Female,2013-06-29 15:48:00,2013-06-29 16:02:00,821,74,Kingsbury St & Erie St,41.89384315,-87.64185116,23.0,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8682,Subscriber,Male,2013-06-29 15:49:00,2013-06-29 17:56:00,7655,81,Daley Center Plaza,41.884337,-87.630183,47.0,43,Michigan Ave & Washington St,41.88389277,-87.62464914,43.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8683,Customer,,2013-06-29 15:49:00,2013-06-29 16:06:00,1043,81,Daley Center Plaza,41.884337,-87.630183,47.0,30,Ashland Ave & Augusta Blvd,41.899643,-87.6677,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8685,Customer,,2013-06-29 15:50:00,2013-06-29 16:37:00,2800,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,34,Cannon Dr & Fullerton Ave,41.92675599,-87.63442878,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8686,Customer,,2013-06-29 15:50:00,2013-06-29 16:37:00,2830,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,34,Cannon Dr & Fullerton Ave,41.92675599,-87.63442878,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8687,Customer,,2013-06-29 15:50:00,2013-06-29 16:02:00,702,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8688,Customer,,2013-06-29 15:51:00,2013-06-29 16:01:00,597,68,Clinton St & Tilden St,41.875885,-87.640795,23.0,351,Cottage Grove Ave & 51st St,41.803038,-87.606615,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8689,Customer,,2013-06-29 15:51:00,2013-06-29 16:03:00,664,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8690,Customer,,2013-06-29 15:52:00,2013-06-29 17:15:00,5013,94,Lincoln Ave & Armitage Ave,41.918273,-87.638116,19.0,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8691,Customer,,2013-06-29 15:52:00,2013-06-29 15:58:00,404,19,Loomis St & Taylor St,41.869417,-87.660996,15.0,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8692,Customer,,2013-06-29 15:53:00,2013-06-29 16:24:00,1871,90,Millennium Park,41.8810317,-87.62408432,35.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8693,Subscriber,Male,2013-06-29 15:53:00,2013-06-29 15:57:00,204,31,Franklin St & Chicago Ave,41.89680204,-87.63563839,23.0,285,Wood St & Grand Ave,41.89113,-87.67203,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8694,Customer,,2013-06-29 15:54:00,2013-06-29 16:24:00,1849,90,Millennium Park,41.8810317,-87.62408432,35.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8695,Customer,,2013-06-29 15:54:00,2013-06-29 16:04:00,611,92,Carpenter St & Huron St,41.894556,-87.653449,19.0,46,Wells St & Walton St,41.89993001,-87.63443007,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8698,Customer,,2013-06-29 15:55:00,2013-06-29 16:16:00,1267,62,McCormick Place,41.85137517,-87.61883465,15.0,90,Millennium Park,41.8810317,-87.62408432,35.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8699,Customer,,2013-06-29 15:55:00,2013-06-29 17:15:00,4796,94,Lincoln Ave & Armitage Ave,41.918273,-87.638116,19.0,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8700,Customer,,2013-06-29 15:55:00,2013-06-29 16:33:00,2238,80,Aberdeen St & Madison St,41.881487,-87.654752,19.0,49,Dearborn St & Monroe St,41.88131982,-87.62952092,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8701,Customer,,2013-06-29 15:56:00,2013-06-29 16:06:00,602,66,Clinton St & Lake St,41.88583274,-87.64138231,19.0,350,Ashland Ave & Chicago Ave,41.895966,-87.66774699999999,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8702,Customer,,2013-06-29 15:57:00,2013-06-29 16:01:00,286,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8704,Subscriber,Male,2013-06-29 15:57:00,2013-06-29 16:09:00,713,5,State St & Harrison St,41.87395806,-87.62773949,19.0,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8708,Customer,,2013-06-29 15:58:00,2013-06-29 16:13:00,890,49,Dearborn St & Monroe St,41.88131982,-87.62952092,23.0,249,Montrose Harbor,41.963982,-87.638181,15.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8710,Customer,,2013-06-29 15:59:00,2013-06-29 16:13:00,866,49,Dearborn St & Monroe St,41.88131982,-87.62952092,23.0,59,Wabash Ave & Roosevelt Rd,41.867173,-87.62595501,19.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8712,Subscriber,Male,2013-06-29 15:59:00,2013-06-29 16:11:00,707,81,Daley Center Plaza,41.884337,-87.630183,47.0,51,Clark St & Randolph St,41.88457623,-87.63188991,31.0,69.8,-999.0,59.0,68.0,29.68,10.0,16.1,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8714,Customer,,2013-06-29 16:00:00,2013-06-29 16:05:00,298,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,13,Wilton Ave & Diversey Pkwy,41.93250008,-87.65268082,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8715,Customer,,2013-06-29 16:00:00,2013-06-29 16:05:00,285,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,13,Wilton Ave & Diversey Pkwy,41.93250008,-87.65268082,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8717,Customer,,2013-06-29 16:00:00,2013-06-29 16:14:00,844,90,Millennium Park,41.8810317,-87.62408432,35.0,53,Wells St & Erie St,41.893832,-87.63419499999999,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8718,Customer,,2013-06-29 16:01:00,2013-06-29 16:05:00,225,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0,55,Halsted St & James M Rochford St,41.865861,-87.646611,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8719,Customer,,2013-06-29 16:01:00,2013-06-29 16:05:00,264,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8720,Customer,,2013-06-29 16:01:00,2013-06-29 16:05:00,257,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8722,Customer,,2013-06-29 16:01:00,2013-06-29 16:05:00,252,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8723,Customer,,2013-06-29 16:01:00,2013-06-29 16:44:00,2544,94,Lincoln Ave & Armitage Ave,41.918273,-87.638116,19.0,94,Lincoln Ave & Armitage Ave,41.918273,-87.638116,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8724,Customer,,2013-06-29 16:02:00,2013-06-29 16:20:00,1106,73,Jefferson St & Monroe St,41.880422,-87.642746,19.0,28,Larrabee St & Menomonee St,41.91468,-87.64331999999999,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8726,Customer,,2013-06-29 16:03:00,2013-06-29 16:05:00,144,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8727,Customer,,2013-06-29 16:03:00,2013-06-29 16:34:00,1875,85,Michigan Ave & Oak St,41.90096039,-87.62377664,15.0,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8729,Customer,,2013-06-29 16:03:00,2013-06-29 16:17:00,865,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,34,Cannon Dr & Fullerton Ave,41.92675599,-87.63442878,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8730,Customer,,2013-06-29 16:03:00,2013-06-29 16:18:00,912,44,State St & Randolph St,41.8847302,-87.62773357,27.0,59,Wabash Ave & Roosevelt Rd,41.867173,-87.62595501,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8732,Customer,,2013-06-29 16:04:00,2013-06-29 16:29:00,1512,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8733,Customer,,2013-06-29 16:04:00,2013-06-29 16:29:00,1500,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8734,Customer,,2013-06-29 16:05:00,2013-06-29 16:35:00,1830,149,Calumet Ave & 33rd St,41.8349,-87.61793,11.0,350,Ashland Ave & Chicago Ave,41.895966,-87.66774699999999,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8736,Subscriber,Male,2013-06-29 16:06:00,2013-06-29 16:12:00,333,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,25,Michigan Ave & Pearson St,41.89766,-87.62351,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8737,Customer,,2013-06-29 16:07:00,2013-06-29 16:33:00,1550,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,71,Morgan St & Lake St,41.88548331,-87.65230486,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8738,Customer,,2013-06-29 16:07:00,2013-06-29 16:52:00,2727,47,State St & Kinzie St,41.88918,-87.6277,15.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8739,Customer,,2013-06-29 16:08:00,2013-06-29 16:36:00,1649,66,Clinton St & Lake St,41.88583274,-87.64138231,19.0,25,Michigan Ave & Pearson St,41.89766,-87.62351,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8740,Customer,,2013-06-29 16:09:00,2013-06-29 16:32:00,1401,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,71,Morgan St & Lake St,41.88548331,-87.65230486,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8741,Customer,,2013-06-29 16:10:00,2013-06-29 16:32:00,1345,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8743,Subscriber,Male,2013-06-29 16:11:00,2013-06-29 16:15:00,250,76,Lake Shore Dr & Monroe St,41.88105,-87.61697,11.0,76,Lake Shore Dr & Monroe St,41.88105,-87.61697,11.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8744,Customer,,2013-06-29 16:11:00,2013-06-29 16:31:00,1226,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8745,Customer,,2013-06-29 16:11:00,2013-06-29 16:32:00,1302,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,71,Morgan St & Lake St,41.88548331,-87.65230486,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8746,Customer,,2013-06-29 16:11:00,2013-06-29 16:32:00,1277,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8747,Customer,,2013-06-29 16:11:00,2013-06-29 16:32:00,1237,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8750,Customer,,2013-06-29 16:12:00,2013-06-29 16:31:00,1156,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,19.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8751,Customer,,2013-06-29 16:12:00,2013-06-29 17:08:00,3340,62,McCormick Place,41.85137517,-87.61883465,15.0,350,Ashland Ave & Chicago Ave,41.895966,-87.66774699999999,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8754,Customer,,2013-06-29 16:13:00,2013-06-29 16:24:00,696,49,Dearborn St & Monroe St,41.88131982,-87.62952092,23.0,21,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,15.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8755,Customer,,2013-06-29 16:13:00,2013-06-29 16:44:00,1862,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8756,Customer,,2013-06-29 16:13:00,2013-06-29 16:44:00,1851,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,52,Michigan Ave & Lake St,41.88605812,-87.62428934,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8757,Customer,,2013-06-29 16:14:00,2013-06-29 16:52:00,2288,43,Michigan Ave & Washington St,41.88389277,-87.62464914,43.0,26,McClurg Ct & Illinois St,41.891020000000005,-87.6173,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8758,Customer,,2013-06-29 16:14:00,2013-06-29 16:59:00,2655,76,Lake Shore Dr & Monroe St,41.88105,-87.61697,11.0,49,Dearborn St & Monroe St,41.88131982,-87.62952092,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
8759,Customer,,2013-06-29 16:14:00,2013-06-29 16:39:00,1453,51,Clark St & Randolph St,41.88457623,-87.63188991,31.0,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,70.0,-999.0,57.0,63.0,29.68,10.0,17.3,-9999.0,mostlycloudy,0,Mostly Cloudy,6
